,ds,y,consumer_price_index,GDP_US,inflation,covid_US,covid_EU
2718,2020-06-05,1.1337867975234985,255.942,19520.114,1.12,28987.0,18853.0
2719,2020-06-08,1.1319515705108643,255.942,19520.114,1.12,23428.0,14306.0
2720,2020-06-09,1.1305567026138306,255.942,19520.114,1.13,25598.0,16247.0
2721,2020-06-10,1.1332215070724487,255.942,19520.114,1.14,24297.0,15144.0
2722,2020-06-11,1.1365444660186768,255.942,19520.114,1.18,27978.0,20445.0
2723,2020-06-12,1.1288082599639893,255.942,19520.114,1.15,30037.0,16602.0
2724,2020-06-15,1.1252011060714722,257.282,19520.114,1.18,22500.0,14689.0
2725,2020-06-16,1.1337740421295166,257.282,19520.114,1.18,27641.0,14061.0
2726,2020-06-17,1.1265701055526733,257.282,19520.114,1.21,25809.0,11751.0
2727,2020-06-18,1.1242902278900146,257.282,19520.114,1.22,28414.0,19768.0
2728,2020-06-19,1.1211000680923462,257.282,19520.114,1.27,31872.0,16456.0
2729,2020-06-22,1.1177555322647095,257.282,19520.114,1.28,23033.0,15149.0
2730,2020-06-23,1.1279679536819458,257.282,19520.114,1.26,25302.0,15345.0
2731,2020-06-24,1.1312345266342163,257.282,19520.114,1.27,28684.0,15528.0
2732,2020-06-25,1.1250872611999512,257.282,19520.114,1.21,30651.0,16178.0
2733,2020-06-26,1.1222084760665894,257.282,19520.114,1.21,32937.0,17074.0
2734,2020-06-29,1.1225864887237549,257.282,19520.114,1.23,25044.0,14044.0
2735,2020-06-30,1.1247202157974243,257.282,19520.114,1.27,31145.0,15884.0
2736,2020-07-01,1.1235954761505127,257.282,19520.114,1.26,34984.0,16022.0
2737,2020-07-02,1.1251378059387207,257.282,19520.114,1.28,37260.0,17005.0
2738,2020-07-03,1.1237848997116089,257.282,19520.114,1.3,39948.0,15816.0
2739,2020-07-06,1.1247202157974243,257.282,19520.114,1.34,40048.0,13549.0
2740,2020-07-07,1.1312856674194336,257.282,19520.114,1.38,46943.0,15074.0
2741,2020-07-08,1.1275228261947632,257.282,19520.114,1.33,44289.0,15132.0
2742,2020-07-09,1.1339154243469238,257.282,19520.114,1.33,50419.0,14778.0
2743,2020-07-10,1.1287955045700073,257.282,19520.114,1.32,54375.0,15625.0
2744,2020-07-13,1.1310042142868042,257.282,19520.114,1.34,48870.0,12950.0
2745,2020-07-14,1.134549617767334,257.282,19520.114,1.34,56011.0,12802.0
2746,2020-07-15,1.1410704851150513,258.60400000000004,21170.252,1.37,61736.0,13190.0
2747,2020-07-16,1.1417193412780762,258.60400000000004,21170.252,1.41,67817.0,13533.0
2748,2020-07-17,1.139211654663086,258.60400000000004,21170.252,1.41,62984.0,13950.0
2749,2020-07-20,1.1442956924438477,258.60400000000004,21170.252,1.45,52316.0,13613.0
2750,2020-07-21,1.1458691358566284,258.60400000000004,21170.252,1.43,70871.0,11979.0
2751,2020-07-22,1.15340256690979,258.60400000000004,21170.252,1.42,71376.0,14144.0
2752,2020-07-23,1.1568717956542969,258.60400000000004,21170.252,1.39,74916.0,13622.0
2753,2020-07-24,1.1596084833145142,258.60400000000004,21170.252,1.41,79802.0,14566.0
2754,2020-07-27,1.1652567386627197,258.60400000000004,21170.252,1.42,68429.0,14531.0
2755,2020-07-28,1.1769275665283203,258.60400000000004,21170.252,1.41,79953.0,12813.0
2756,2020-07-29,1.171879529953003,258.60400000000004,21170.252,1.41,80114.0,14433.0
2757,2020-07-30,1.1782865524291992,258.60400000000004,21170.252,1.41,87562.0,15289.0
2758,2020-07-31,1.1872254610061646,258.60400000000004,21170.252,1.46,84847.0,16202.0
2759,2020-08-03,1.1782310009002686,258.60400000000004,21170.252,1.46,72135.0,18002.0
2760,2020-08-04,1.1763322353363037,258.60400000000004,21170.252,1.48,76388.0,14377.0
2761,2020-08-05,1.181544303894043,258.60400000000004,21170.252,1.48,81591.0,15955.0
2762,2020-08-06,1.187281847000122,258.60400000000004,21170.252,1.49,83111.0,17553.0
2763,2020-08-07,1.1876484155654907,258.60400000000004,21170.252,1.51,87040.0,17611.0
2764,2020-08-10,1.1782727241516113,258.60400000000004,21170.252,1.52,66768.0,21619.0
2765,2020-08-11,1.1737778186798096,258.60400000000004,21170.252,1.51,78501.0,15309.0
2766,2020-08-12,1.1736538410186768,258.60400000000004,21170.252,1.53,83222.0,18376.0
2767,2020-08-13,1.179380178451538,258.60400000000004,21170.252,1.52,80826.0,19834.0
2768,2020-08-14,1.1816558837890625,258.60400000000004,21170.252,1.55,83168.0,19769.0
2769,2020-08-17,1.1852554082870483,259.511,21170.252,1.58,54144.0,24974.0
2770,2020-08-18,1.1876484155654907,259.511,21170.252,1.57,70295.0,20538.0
2771,2020-08-19,1.1947859525680542,259.511,21170.252,1.61,66244.0,20348.0
2772,2020-08-20,1.1843500137329102,259.511,21170.252,1.63,71078.0,21947.0
2773,2020-08-21,1.1873664855957031,259.511,21170.252,1.61,71999.0,23706.0
2774,2020-08-24,1.1798018217086792,259.511,21170.252,1.61,57558.0,27638.0
2775,2020-08-25,1.1794538497924805,259.511,21170.252,1.63,59594.0,19712.0
2776,2020-08-26,1.183501958847046,259.511,21170.252,1.67,66740.0,23410.0
2777,2020-08-27,1.1842728853225708,259.511,21170.252,1.67,64505.0,27407.0
2778,2020-08-28,1.1819632053375244,259.511,21170.252,1.65,76606.0,27042.0
2779,2020-08-31,1.1918240785598755,259.511,21170.252,1.66,43454.0,30735.0
2780,2020-09-01,1.193901538848877,259.511,21170.252,1.68,54858.0,22917.0
2781,2020-09-02,1.1923214197158813,259.511,21170.252,1.67,58515.0,28057.0
2782,2020-09-03,1.184735894203186,259.511,21170.252,1.62,54974.0,30270.0
2783,2020-09-04,1.1839784383773804,259.511,21170.252,1.64,60015.0,32196.0
2784,2020-09-07,1.183445930480957,259.511,21170.252,1.67,44301.0,36913.0
2785,2020-09-08,1.1821727752685547,259.511,21170.252,1.7,50169.0,27052.0
2786,2020-09-09,1.177024483680725,259.511,21170.252,1.72,55331.0,26211.0
2787,2020-09-10,1.1806375980377197,259.511,21170.252,1.73,56758.0,39843.0
2788,2020-09-11,1.1824384927749634,259.511,21170.252,1.77,58221.0,35272.0
2789,2020-09-14,1.1842728853225708,259.511,21170.252,1.8,44549.0,43032.0
2790,2020-09-15,1.187000036239624,260.149,21170.252,1.76,52605.0,29786.0
2791,2020-09-16,1.1844412088394165,260.149,21170.252,1.73,50867.0,35668.0
2792,2020-09-17,1.1803449392318726,260.149,21170.252,1.65,55610.0,36956.0
2793,2020-09-18,1.1848200559616089,260.149,21170.252,1.7,60756.0,41511.0
2794,2020-09-21,1.1845533847808838,260.149,21170.252,1.7,31057.0,50999.0
2795,2020-09-22,1.176800012588501,260.149,21170.252,1.68,38303.0,37236.0
2796,2020-09-23,1.1708368062973022,260.149,21170.252,1.71,43571.0,41150.0
2797,2020-09-24,1.1658544540405273,260.149,21170.252,1.69,45981.0,45726.0
2798,2020-09-25,1.1673243045806885,260.149,21170.252,1.65,58406.0,49067.0
2799,2020-09-28,1.1635348796844482,260.149,21170.252,1.65,43639.0,55849.0
2800,2020-09-29,1.167883276939392,260.149,21170.252,1.67,48246.0,43770.0
2801,2020-09-30,1.1742050647735596,260.149,21170.252,1.68,48869.0,50943.0
2802,2020-10-01,1.1726078987121582,260.149,21170.252,1.66,53747.0,55124.0
2803,2020-10-02,1.1744946241378784,260.149,21170.252,1.67,59994.0,60955.0
2804,2020-10-05,1.1720443964004517,260.149,21170.252,1.62,61016.0,65880.0
2805,2020-10-06,1.1792453527450562,260.149,21170.252,1.62,49667.0,53719.0
2806,2020-10-07,1.1737639904022217,260.149,21170.252,1.6,49417.0,61057.0
2807,2020-10-08,1.176747441291809,260.149,21170.252,1.58,57846.0,65364.0
2808,2020-10-09,1.1767003536224365,260.149,21170.252,1.58,60069.0,70009.0
2809,2020-10-12,1.181683897972107,260.149,21170.252,1.61,42740.0,68658.0
2810,2020-10-13,1.1816140413284302,260.149,21170.252,1.64,53346.0,48426.0
2811,2020-10-14,1.1742188930511475,260.149,21170.252,1.63,51015.0,79394.0
2812,2020-10-15,1.1743981838226318,260.462,21494.731,1.63,56583.0,70380.0
2813,2020-10-16,1.1707134246826172,260.462,21494.731,1.64,65996.0,76597.0
2814,2020-10-19,1.1715501546859741,260.462,21494.731,1.68,74593.0,84008.0
2815,2020-10-20,1.176885962486267,260.462,21494.731,1.66,56356.0,84522.0
2816,2020-10-21,1.1829839944839478,260.462,21494.731,1.71,61750.0,98691.0
2817,2020-10-22,1.1853959560394287,260.462,21494.731,1.72,70852.0,111313.0
2818,2020-10-23,1.1815024614334106,260.462,21494.731,1.73,69095.0,117936.0
2819,2020-10-26,1.1848480701446533,260.462,21494.731,1.73,49916.0,114751.0
2820,2020-10-27,1.1809443235397339,260.462,21494.731,1.7,63698.0,112474.0
2821,2020-10-28,1.1784114837646484,260.462,21494.731,1.69,71229.0,142979.0
2822,2020-10-29,1.1748672723770142,260.462,21494.731,1.69,77255.0,156681.0
2823,2020-10-30,1.1678695678710938,260.462,21494.731,1.71,82479.0,157579.0
2824,2020-11-02,1.1642121076583862,260.462,21494.731,1.71,78610.0,165195.0
2825,2020-11-03,1.1642799377441406,260.462,21494.731,1.72,73748.0,160854.0
2826,2020-11-04,1.176221489906311,260.462,21494.731,1.74,77054.0,200851.0
2827,2020-11-05,1.17326819896698,260.462,21494.731,1.76,89694.0,215582.0
2828,2020-11-06,1.1817537546157837,260.462,21494.731,1.75,94535.0,235023.0
2829,2020-11-09,1.1893010139465332,260.462,21494.731,1.72,79053.0,284162.0
2830,2020-11-10,1.182732105255127,260.462,21494.731,1.71,89096.0,230574.0
2831,2020-11-11,1.1818794012069702,260.462,21494.731,1.7,92029.0,257346.0
2832,2020-11-12,1.1780297756195068,260.462,21494.731,1.71,104021.0,284779.0
2833,2020-11-13,1.1803393363952637,260.462,21494.731,1.7,113208.0,300422.0
2834,2020-11-16,1.1845253705978394,260.927,21494.731,1.71,95347.0,346447.0
2835,2020-11-17,1.1859441995620728,260.927,21494.731,1.72,140141.0,277004.0
2836,2020-11-18,1.186366319656372,260.927,21494.731,1.64,116220.0,228055.0
2837,2020-11-19,1.1847639083862305,260.927,21494.731,1.66,141370.0,316195.0
2838,2020-11-20,1.1866477727890015,260.927,21494.731,1.65,143290.0,321684.0
2839,2020-11-23,1.1866477727890015,260.927,21494.731,1.73,133836.0,244016.0
2840,2020-11-24,1.1842728853225708,260.927,21494.731,1.76,154754.0,250057.0
2841,2020-11-25,1.1900511980056763,260.927,21494.731,1.76,162225.0,297048.0
2842,2020-11-26,1.1920002698898315,260.927,21494.731,1.71,179891.0,294647.0
2843,2020-11-27,1.191599726676941,260.927,21494.731,1.72,195662.0,286273.0
2844,2020-11-30,1.1971460580825806,260.927,21494.731,1.72,175374.0,235329.0
2845,2020-12-01,1.193816065788269,260.927,21494.731,1.7,174059.0,274154.0
2846,2020-12-02,1.2074378728866577,260.927,21494.731,1.7,185613.0,263038.0
2847,2020-12-03,1.2114603519439697,260.927,21494.731,1.7,205394.0,269793.0
2848,2020-12-04,1.2145650386810303,260.927,21494.731,1.69,213801.0,267486.0
2849,2020-12-07,1.212135910987854,260.927,21494.731,1.71,194134.0,192805.0
2850,2020-12-08,1.2113136053085327,260.927,21494.731,1.74,195185.0,225676.0
2851,2020-12-09,1.2110936641693115,260.927,21494.731,1.75,203786.0,237824.0
2852,2020-12-10,1.207875370979309,260.927,21494.731,1.75,132342.0,237801.0
2853,2020-12-11,1.2144293785095215,260.927,21494.731,1.75,231183.0,233413.0
2854,2020-12-14,1.213340401649475,260.927,21494.731,1.77,179973.0,164564.0
2855,2020-12-15,1.214889645576477,261.56,21494.731,1.81,206028.0,200694.0
2856,2020-12-16,1.2154301404953003,261.56,21494.731,1.85,226282.0,210696.0
2857,2020-12-17,1.2199585437774658,261.56,21494.731,1.86,247704.0,224458.0
2858,2020-12-18,1.226271629333496,261.56,21494.731,1.89,256866.0,214924.0
2859,2020-12-21,1.221612811088562,261.56,21494.731,1.88,214651.0,151955.0
2860,2020-12-22,1.2236906290054321,261.56,21494.731,1.89,247105.0,198981.0
2861,2020-12-23,1.2186651229858398,261.56,21494.731,1.91,247205.0,212636.0
2862,2020-12-24,1.2191405296325684,261.56,21494.731,1.88,257009.0,238058.0
2863,2020-12-25,1.2184720039367676,261.56,21494.731,1.87,265017.0,231133.0
2864,2020-12-28,1.2205095291137695,261.56,21494.731,1.88,214389.0,158835.0
2865,2020-12-29,1.2223445177078247,261.56,21494.731,1.91,232025.0,213495.0
2866,2020-12-30,1.225295066833496,261.56,21494.731,1.92,270226.0,241622.0
2867,2020-12-31,1.2299896478652954,261.56,21494.731,1.94,265050.0,254399.0
2868,2021-01-01,1.218026876449585,261.56,21494.731,1.95,277539.0,244541.0
2869,2021-01-04,1.2250697612762451,261.56,21494.731,1.95,217926.0,187077.0
2870,2021-01-05,1.2251598834991455,261.56,21494.731,1.94,223613.0,236518.0
2871,2021-01-06,1.230027437210083,261.56,21494.731,1.97,254784.0,248010.0
2872,2021-01-07,1.2341108322143555,261.56,21494.731,1.97,220429.0,249867.0
2873,2021-01-08,1.227144479751587,261.56,21494.731,1.97,114802.0,180519.0
2874,2021-01-11,1.2186205387115479,261.56,21494.731,1.97,194295.0,172625.0
2875,2021-01-12,1.2160701751708984,261.56,21494.731,1.96,229681.0,244659.0
2876,2021-01-13,1.2208894491195679,261.56,21494.731,1.96,263050.0,296006.0
2877,2021-01-14,1.2162491083145142,261.56,21494.731,1.99,263796.0,269948.0
2878,2021-01-15,1.2151259183883667,262.231,22048.894,1.99,172063.0,209555.0
2879,2021-01-18,1.2068113088607788,262.231,22048.894,2.01,209584.0,203764.0
2880,2021-01-19,1.207729458808899,262.231,22048.894,2.03,260733.0,275691.0
2881,2021-01-20,1.2138868570327759,262.231,22048.894,2.06,286723.0,269592.0
2882,2021-01-21,1.2115631103515625,262.231,22048.894,2.09,308689.0,320755.0
2883,2021-01-22,1.2166293859481812,262.231,22048.894,2.06,327335.0,274846.0
2884,2021-01-25,1.216944694519043,262.231,22048.894,2.06,238432.0,212771.0
2885,2021-01-26,1.214624047279358,262.231,22048.894,2.08,257751.0,237197.0
2886,2021-01-27,1.216299295425415,262.231,22048.894,2.06,262761.0,262816.0
2887,2021-01-28,1.2105072736740112,262.231,22048.894,2.09,267675.0,257236.0
2888,2021-01-29,1.2120037078857422,262.231,22048.894,2.1,278127.0,245856.0
2889,2021-02-01,1.2123857736587524,262.231,22048.894,2.1,164829.0,209320.0
2890,2021-02-02,1.2068694829940796,262.231,22048.894,2.1,208665.0,202598.0
2891,2021-02-03,1.203905463218689,262.231,22048.894,2.12,216936.0,248228.0
2892,2021-02-04,1.2042388916015625,262.231,22048.894,2.1,229757.0,225089.0
2893,2021-02-05,1.1966731548309326,262.231,22048.894,2.09,224636.0,230014.0
2894,2021-02-08,1.2048773765563965,262.231,22048.894,2.08,172079.0,194468.0
2895,2021-02-09,1.2053595781326294,262.231,22048.894,2.08,175580.0,179078.0
2896,2021-02-10,1.2119992971420288,262.231,22048.894,2.08,183222.0,216411.0
2897,2021-02-11,1.2121212482452393,262.231,22048.894,2.13,198553.0,210481.0
2898,2021-02-12,1.2131506204605103,262.231,22048.894,2.13,194873.0,203998.0
2899,2021-02-15,1.2122093439102173,263.161,22048.894,2.11,149852.0,170705.0
2900,2021-02-16,1.2132196426391602,263.161,22048.894,2.15,128713.0,159485.0
2901,2021-02-17,1.2092483043670654,263.161,22048.894,2.19,144299.0,186316.0
2902,2021-02-18,1.2048004865646362,263.161,22048.894,2.17,134423.0,159317.0
2903,2021-02-19,1.209189772605896,263.161,22048.894,2.21,171193.0,196844.0
2904,2021-02-22,1.2126356363296509,263.161,22048.894,2.22,102955.0,125972.0
2905,2021-02-23,1.2166796922683716,263.161,22048.894,2.22,113759.0,129190.0
2906,2021-02-24,1.215214490890503,263.161,22048.894,2.21,114998.0,156265.0
2907,2021-02-25,1.2171372175216675,263.161,22048.894,2.2,125565.0,154852.0
2908,2021-02-26,1.2160420417785645,263.161,22048.894,2.21,118031.0,148303.0
2909,2021-03-01,1.208956003189087,263.161,22048.894,2.21,63569.0,102066.0
2910,2021-03-02,1.2051095962524414,263.161,22048.894,2.24,80493.0,123071.0
2911,2021-03-03,1.208546757698059,263.161,22048.894,2.21,86390.0,148007.0
2912,2021-03-04,1.2050660848617554,263.161,22048.894,2.16,87694.0,154514.0
2913,2021-03-05,1.1967735290527344,263.161,22048.894,2.14,95171.0,155066.0
2914,2021-03-08,1.1925631761550903,263.161,22048.894,2.16,66175.0,103446.0
2915,2021-03-09,1.185171127319336,263.161,22048.894,2.16,88487.0,134703.0
2916,2021-03-10,1.1897906064987183,263.161,22048.894,2.17,91130.0,171962.0
2917,2021-03-11,1.1926058530807495,263.161,22048.894,2.14,93272.0,170099.0
2918,2021-03-12,1.1986095905303955,263.161,22048.894,2.15,92299.0,165531.0
2919,2021-03-15,1.1950000524520874,264.793,22048.894,2.16,68191.0,101692.0
2920,2021-03-16,1.1925773620605469,264.793,22048.894,2.2,72300.0,68329.0
2921,2021-03-17,1.190164566040039,264.793,22048.894,2.21,82119.0,175427.0
2922,2021-03-18,1.1982792615890503,264.793,22048.894,2.2,82613.0,175445.0
2923,2021-03-19,1.1918240785598755,264.793,22048.894,2.22,79886.0,175256.0
2924,2021-03-22,1.1883116960525513,264.793,22048.894,2.21,54287.0,101514.0
2925,2021-03-23,1.193303108215332,264.793,22048.894,2.21,72927.0,151742.0
2926,2021-03-24,1.1840205192565918,264.793,22048.894,2.26,72156.0,194070.0
2927,2021-03-25,1.1813069581985474,264.793,22048.894,2.28,76685.0,185777.0
2928,2021-03-26,1.1776621341705322,264.793,22048.894,2.26,77162.0,191773.0
2929,2021-03-29,1.1788004636764526,264.793,22048.894,2.27,65049.0,122172.0
2930,2021-03-30,1.177100658416748,264.793,22048.894,2.3,63633.0,186319.0
2931,2021-03-31,1.1723604202270508,264.793,22048.894,2.3,73501.0,207595.0
2932,2021-04-01,1.1728830337524414,264.793,22048.894,2.27,74969.0,231578.0
2933,2021-04-02,1.177994966506958,264.793,22048.894,2.31,77308.0,215710.0
2934,2021-04-05,1.176816701889038,264.793,22048.894,2.33,61074.0,152047.0
2935,2021-04-06,1.1818934679031372,264.793,22048.894,2.29,68506.0,179728.0
2936,2021-04-07,1.1874228715896606,264.793,22048.894,2.31,100760.0,256192.0
2937,2021-04-08,1.1873664855957031,264.793,22048.894,2.32,82391.0,252982.0
2938,2021-04-09,1.1915684938430786,264.793,22048.894,2.34,93350.0,239119.0
2939,2021-04-12,1.1900511980056763,264.793,22048.894,2.36,79343.0,139257.0
2940,2021-04-13,1.1914690732955933,264.793,22048.894,2.35,74918.0,204845.0
2941,2021-04-14,1.1954143047332764,264.793,22048.894,2.37,84748.0,255985.0
2942,2021-04-15,1.1986095905303955,266.832,22048.894,2.35,94289.0,251149.0
2943,2021-04-16,1.1971746683120728,266.832,22048.894,2.36,79557.0,216832.0
2944,2021-04-19,1.1969454288482666,266.832,22048.894,2.35,89885.0,107614.0
2945,2021-04-20,1.204529047012329,266.832,22048.894,2.32,83885.0,131033.0
2946,2021-04-21,1.2032392024993896,266.832,22048.894,2.34,91564.0,162184.0
2947,2021-04-22,1.2037750482559204,266.832,22048.894,2.33,98353.0,282881.0
2948,2021-04-23,1.2014753818511963,266.832,22048.894,2.31,103924.0,175476.0
2949,2021-04-26,1.2089852094650269,266.832,22048.894,2.33,84934.0,127172.0
2950,2021-04-27,1.2081671953201294,266.832,22048.894,2.33,97918.0,193193.0
2951,2021-04-28,1.2090305089950562,266.832,22048.894,2.33,94929.0,212385.0
2952,2021-04-29,1.213592290878296,266.832,22048.894,2.33,94745.0,201003.0
2953,2021-04-30,1.2127091884613037,266.832,22048.894,2.36,100101.0,194718.0
2954,2021-05-03,1.2027760744094849,266.832,22048.894,2.34,84914.0,110364.0
2955,2021-05-04,1.2061271667480469,266.832,22048.894,2.32,78712.0,177235.0
2956,2021-05-05,1.2015043497085571,266.832,22048.894,2.33,81271.0,186878.0
2957,2021-05-06,1.2007973194122314,266.832,22048.894,2.33,88624.0,189894.0
2958,2021-05-07,1.2068549394607544,266.832,22048.894,2.34,81637.0,171796.0
2959,2021-05-10,1.2171076536178589,266.832,22048.894,2.36,62550.0,90912.0
2960,2021-05-11,1.2140932083129883,266.832,22048.894,2.39,67049.0,149875.0
2961,2021-05-12,1.2144500017166138,266.832,22048.894,2.41,74410.0,161802.0
2962,2021-05-13,1.2078505754470825,266.832,22048.894,2.42,81146.0,155986.0
2963,2021-05-14,1.207729458808899,266.832,22048.894,2.41,77742.0,131930.0
2964,2021-05-17,1.2150373458862305,266.832,22048.894,2.42,71990.0,74865.0
2965,2021-05-18,1.2156872749328613,266.832,22048.894,2.42,56481.0,121559.0
2966,2021-05-19,1.2223997116088867,266.832,22048.894,2.47,63131.0,125074.0
2967,2021-05-20,1.217285394668579,266.832,22048.894,2.45,65359.0,126528.0
2968,2021-05-21,1.222538709640503,266.832,22048.894,2.49,65436.0,118314.0
2969,2021-05-24,1.2183235883712769,266.832,22048.894,2.54,55867.0,69099.0
2970,2021-05-25,1.2214635610580444,266.832,22048.894,2.53,48803.0,108217.0
2971,2021-05-26,1.2249093055725098,266.832,22048.894,2.54,54844.0,98176.0
2972,2021-05-27,1.21925950050354,266.832,22048.894,2.51,54772.0,93044.0
2973,2021-05-28,1.2193188667297363,266.832,22048.894,2.51,60795.0,89157.0
2974,2021-05-31,1.2190067768096924,266.832,22048.894,2.54,45487.0,53323.0
2975,2021-06-01,1.223286509513855,266.832,22048.894,2.52,42170.0,76497.0
2976,2021-06-02,1.2217769622802734,266.832,22048.894,2.48,44661.0,89586.0
2977,2021-06-03,1.220986247062683,266.832,22048.894,2.41,46958.0,67466.0
